,producto,fecha,pais,transporte,kg,tipo
446,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Libia, Marítimo,0.0,export
447,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Libia, Marítimo,0.0,export
456,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Mali, Marítimo,0.0,export
457,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Mali, Marítimo,0.0,export
458,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Mali, Marítimo,0.0,export
459,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Mali, Marítimo,10000.0,export
460,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Mali, Marítimo,110725.0,export
461,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Mali, Marítimo,0.0,export
470,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Cabo Verde, Marítimo,0.0,export
471,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Cabo Verde, Marítimo,1175.0,export
472,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Cabo Verde, Marítimo,0.0,export
473,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Cabo Verde, Marítimo,0.0,export
474,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Cabo Verde, Marítimo,0.0,export
475,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Cabo Verde, Marítimo,0.0,export
484,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Senegal, Marítimo,0.0,export
485,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Senegal, Marítimo,0.0,export
486,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Senegal, Marítimo,0.0,export
487,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Senegal, Marítimo,93500.0,export
488,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Senegal, Marítimo,24000.0,export
489,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Senegal, Marítimo,151873.0,export
498,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Guinea Bissau, Marítimo,0.0,export
499,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Guinea Bissau, Marítimo,0.0,export
500,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Guinea Bissau, Marítimo,24000.0,export
501,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Guinea Bissau, Marítimo,0.0,export
502,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Guinea Bissau, Marítimo,0.0,export
503,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Guinea Bissau, Marítimo,0.0,export
512,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Costa de Marfil, Marítimo,8375.0,export
513,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
514,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
515,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Costa de Marfil, Marítimo,10975.0,export
516,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Costa de Marfil, Marítimo,9975.0,export
517,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Costa de Marfil, Marítimo,0.0,export
526,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Ghana, Marítimo,0.0,export
527,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Ghana, Marítimo,76500.0,export
528,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Ghana, Marítimo,15.0,export
529,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Ghana, Marítimo,0.0,export
530,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Ghana, Marítimo,0.0,export
531,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Ghana, Marítimo,0.0,export
540,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, República Centroafricana, Marítimo,17350.0,export
541,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, República Centroafricana, Marítimo,16300.0,export
542,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, República Centroafricana, Marítimo,0.0,export
543,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, República Centroafricana, Marítimo,0.0,export
544,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, República Centroafricana, Marítimo,0.0,export
545,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, República Centroafricana, Marítimo,0.0,export
554,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Guinea Ecuatorial, Marítimo,5085.0,export
555,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Guinea Ecuatorial, Marítimo,4250.0,export
556,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Guinea Ecuatorial, Marítimo,18432.0,export
557,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Guinea Ecuatorial, Marítimo,2860.0,export
558,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Guinea Ecuatorial, Marítimo,17193.15,export
559,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Guinea Ecuatorial, Marítimo,12925.0,export
561,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Guinea Ecuatorial, Carretera,0.0,export
562,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Guinea Ecuatorial, Carretera,0.0,export
563,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Guinea Ecuatorial, Carretera,3058.0,export
564,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Guinea Ecuatorial, Carretera,0.0,export
565,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Guinea Ecuatorial, Carretera,0.0,export
566,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Guinea Ecuatorial, Carretera,0.0,export
575,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Angola, Marítimo,0.0,export
576,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Angola, Marítimo,0.0,export
577,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Angola, Marítimo,48200.0,export
578,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Angola, Marítimo,0.0,export
579,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Angola, Marítimo,0.0,export
580,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Angola, Marítimo,0.0,export
589,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Costa Rica, Aire,0.0,export
590,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Costa Rica, Aire,0.0,export
591,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Costa Rica, Aire,5.0,export
592,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Costa Rica, Aire,0.0,export
593,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Costa Rica, Aire,0.0,export
594,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Costa Rica, Aire,0.0,export
603,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
604,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
605,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
606,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Arabia Saudí, Marítimo,36000.0,export
607,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
608,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Arabia Saudí, Marítimo,18000.0,export
617,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Bahrein, Aire,0.0,export
618,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Bahrein, Aire,5.0,export
619,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Bahrein, Aire,10.0,export
620,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Bahrein, Aire,0.0,export
621,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Bahrein, Aire,0.0,export
622,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Bahrein, Aire,0.0,export
631,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Malasia, Aire,0.0,export
632,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Malasia, Aire,195.0,export
633,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Malasia, Aire,0.0,export
634,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Malasia, Aire,0.0,export
635,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Malasia, Aire,0.0,export
636,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Malasia, Aire,0.0,export
645,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Singapur, Aire,0.0,export
646,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Singapur, Aire,195.0,export
647,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Singapur, Aire,0.0,export
648,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Singapur, Aire,0.0,export
649,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Singapur, Aire,0.0,export
650,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Singapur, Aire,0.0,export
659,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Hong-Kong, Marítimo,0.0,export
660,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Hong-Kong, Marítimo,0.0,export
661,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Hong-Kong, Marítimo,0.0,export
662,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Hong-Kong, Marítimo,71.2,export
663,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Hong-Kong, Marítimo,0.0,export
664,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Hong-Kong, Marítimo,0.0,export
666,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Hong-Kong, Aire,419.5,export
667,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Hong-Kong, Aire,130.0,export
668,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Hong-Kong, Aire,249.0,export
669,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Hong-Kong, Aire,281.5,export
670,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-08-01 00:00:00, Hong-Kong, Aire,187.0,export
671,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-07-01 00:00:00, Hong-Kong, Aire,84.2,export
680,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-12-01 00:00:00, Países y territorios no determinados.Extraco., Aire,122.5,export
681,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-11-01 00:00:00, Países y territorios no determinados.Extraco., Aire,104.3,export
682,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-10-01 00:00:00, Países y territorios no determinados.Extraco., Aire,148.93,export
683,"0541 PATATAS, FRESCAS O REFRIGERADA",2014-09-01 00:00:00, Países y territorios no determinados.Extraco., Aire,124.43,export
