fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Agosto de 2016,220 Egipto,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,272 Costa de Marfil,Total modo transporte,"0,59"
0702 Tomates frescos o refrigerados,Diciembre de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Noviembre de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Octubre de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,272 Costa de Marfil,Total modo transporte,"0,59"
0702 Tomates frescos o refrigerados,Agosto de 2016,272 Costa de Marfil,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,272 Costa de Marfil,3  Carretera,"0,59"
0702 Tomates frescos o refrigerados,Diciembre de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Noviembre de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Octubre de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,272 Costa de Marfil,3  Carretera,"0,59"
0702 Tomates frescos o refrigerados,Agosto de 2016,272 Costa de Marfil,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,302 Camerún,Total modo transporte,"6,10"
0702 Tomates frescos o refrigerados,Diciembre de 2016,302 Camerún,Total modo transporte,
0702 Tomates frescos o refrigerados,Noviembre de 2016,302 Camerún,Total modo transporte,
0702 Tomates frescos o refrigerados,Octubre de 2016,302 Camerún,Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,302 Camerún,Total modo transporte,"6,10"
0702 Tomates frescos o refrigerados,Agosto de 2016,302 Camerún,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,302 Camerún,3  Carretera,"6,10"
0702 Tomates frescos o refrigerados,Diciembre de 2016,302 Camerún,3  Carretera,
0702 Tomates frescos o refrigerados,Noviembre de 2016,302 Camerún,3  Carretera,
0702 Tomates frescos o refrigerados,Octubre de 2016,302 Camerún,3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,302 Camerún,3  Carretera,"6,10"
0702 Tomates frescos o refrigerados,Agosto de 2016,302 Camerún,3  Carretera,
0702 Tomates frescos o refrigerados,Total seleccionado,388 Sudáfrica (d.01/01/90),Total modo transporte,"455,40"
0702 Tomates frescos o refrigerados,Diciembre de 2016,388 Sudáfrica (d.01/01/90),Total modo transporte,
